"filename", "language", "PHP", "Log", "HTML", "SCSS", "JavaScript", "Markdown", "XML", "CSS", "JSON", "YAML", "comment", "blank", "total"
"c:\xampp\htdocs\ventas-proyecto-rick\resources\views\vendor\livewire\simple-bootstrap.blade.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 42
"c:\xampp\htdocs\ventas-proyecto-rick\resources\views\vendor\livewire\simple-tailwind.blade.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"c:\xampp\htdocs\ventas-proyecto-rick\resources\views\vendor\livewire\tailwind.blade.php", "PHP", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 117
"c:\xampp\htdocs\ventas-proyecto-rick\resources\views\welcome.blade.php", "PHP", 466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 104, 571
"c:\xampp\htdocs\ventas-proyecto-rick\routes\api.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 20
"c:\xampp\htdocs\ventas-proyecto-rick\routes\channels.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 19
"c:\xampp\htdocs\ventas-proyecto-rick\routes\console.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 20
"c:\xampp\htdocs\ventas-proyecto-rick\routes\web.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 51
"c:\xampp\htdocs\ventas-proyecto-rick\server.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 22
"c:\xampp\htdocs\ventas-proyecto-rick\tests\CreatesApplication.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 23
"c:\xampp\htdocs\ventas-proyecto-rick\tests\Feature\ExampleTest.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 22
"c:\xampp\htdocs\ventas-proyecto-rick\tests\TestCase.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"c:\xampp\htdocs\ventas-proyecto-rick\tests\Unit\ExampleTest.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 19
"c:\xampp\htdocs\ventas-proyecto-rick\vendor\facade\ignition\resources\compiled\ignition.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 27, 0, 32
"c:\xampp\htdocs\ventas-proyecto-rick\vendor\facade\ignition\resources\compiled\index.html", "HTML", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\ventas-proyecto-rick\webpack.mix.js", "JavaScript", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 10, 3, 17
"Total", "-", 6883, 2, 12, 7, 53189, 44, 994, 71436, 15820, 14, 17219, 23016, 188636
